date,net_buy,buy_amt,sell_amt,cumulative,当日资金流入,当日余额,holding_market_value,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2015/11/2,1.6023,7.2409,5.6386,0.11553448,-102.27,102.27,0,远东宏信,3.71,22370.04,-1.19,03360.HK
2015/11/3,-0.3032,5.2787,5.5819,0.11550416,-103.97,103.97,0,第一拖拉机股份,6.63,22568.43,0.89,00038.HK
2015/11/4,3.4754,16.384,12.9086,0.1158517,-99.84,99.84,0,中信证券,9.23,23053.57,2.15,06030.HK
2015/11/5,5.0531,15.6787,10.6256,0.11635701,-98.87,98.87,0,中升控股,8.48,23051.04,-0.01,00881.HK
2015/11/6,6.2634,12.372,6.1086,0.11698335,-97.34,97.34,0,中国生物制药,4.92,22867.33,-0.8,01177.HK
2015/11/9,5.6307,15.3721,9.7414,0.11754642,-98.5,98.5,0,辽港股份,7.94,22726.77,-0.61,02880.HK
2015/11/10,4.8311,12.0109,7.1798,0.11802953,-99.26,99.26,0,辽港股份,2.34,22401.7,-1.43,02880.HK
2015/11/11,4.9559,10.3757,5.4198,0.11852512,-99.2,99.2,0,马鞍山钢铁股份,4.73,22352.17,-0.22,00323.HK
2015/11/12,-0.5966,8.4261,9.0227,0.11846546,-103.61,103.61,0,ASMPT,9.33,22888.92,2.4,00522.HK
2015/11/13,5.6312,12.1859,6.5547,0.11902858,-98.34,98.34,0,瑞声科技,8.41,22396.14,-2.15,02018.HK
2015/11/16,5.1327,12.6739,7.5412,0.11954185,-98.6,98.6,0,瑞声科技,2.34,22010.82,-1.72,02018.HK
2015/11/17,1.6203,10.7291,9.1088,0.11970388,-102.25,102.25,0,信义光能,6.9,22264.25,1.15,00968.HK
2015/11/18,1.1901,8.2629,7.0728,0.11982289,-102.22,102.22,0,新奥能源,10.09,22188.26,-0.34,02688.HK
2015/11/19,2.5803,9.1019,6.5216,0.12008092,-100.95,100.95,0,金山软件,9.11,22500.22,1.41,03888.HK
2015/11/20,2.9656,9.5506,6.585,0.12037748,-100.32,100.32,0,洛阳钼业,8.13,22754.72,1.13,03993.HK
2015/11/23,7.1622,14.6967,7.5345,0.1210937,-97.33,97.33,0,深圳高速公路股份,6.29,22665.9,-0.39,00548.HK
2015/11/24,1.7849,6.8393,5.0544,0.12127219,-101.94,101.94,0,中升控股,5.51,22587.63,-0.35,00881.HK
2015/11/25,5.1012,10.0959,4.9947,0.12178231,-99.2,99.2,0,周大福,5.95,22498,-0.4,01929.HK
2015/11/26,1.5615,8.5665,7.005,0.12193846,-102.08,102.08,0,昆仑能源,3.27,22488.94,-0.04,00135.HK
2015/11/27,1.3215,9.5678,8.2463,0.12207061,-102.56,102.56,0,德昌电机控股,1.99,22068.32,-1.87,00179.HK
2015/11/30,2.695,8.1311,5.4361,0.12234011,-101.55,101.55,0,中国生物制药,4.13,21996.42,-0.33,01177.HK
2015/12/1,4.0252,9.139,5.1138,0.12274263,-100.16,100.16,0,石药集团,7.96,22381.35,1.75,01093.HK
2015/12/2,6.0268,12.9638,6.937,0.12334531,-97.96,97.96,0,绿叶制药,9.71,22479.69,0.44,02186.HK
2015/12/3,8.3249,13.1441,4.8192,0.1241778,-95.98,95.98,0,南京熊猫电子股份,8.71,22417.01,-0.28,00553.HK
2015/12/4,9.6807,13.1707,3.49,0.12514587,-94.9,94.9,0,蒙牛乳业,4.52,22235.89,-0.81,02319.HK
2015/12/7,9.5794,15.1832,5.6038,0.12610381,-95.4,95.4,0,紫金矿业,6.15,22203.22,-0.15,02899.HK
2015/12/8,9.8953,14.6609,4.7656,0.12709334,-94.75,94.75,0,中升控股,4.19,21905.13,-1.34,00881.HK
2015/12/9,10.3989,15.3848,4.9859,0.12813323,-94.72,94.72,0,吉利汽车,6.08,21803.76,-0.46,00175.HK
2015/12/10,10.7133,15.0725,4.3592,0.12920456,-94.57,94.57,0,申洲国际,3.94,21704.61,-0.45,02313.HK
2015/12/11,10.1276,15.3041,5.1765,0.13021732,-94.63,94.63,0,中船防务,3.51,21464.05,-1.11,00317.HK
2015/12/14,16.7896,26.9489,10.1593,0.13189628,-87.7,87.7,0,中远海能,8.2,21309.85,-0.72,01138.HK
2015/12/15,14.7694,19.4398,4.6704,0.13337322,-90.59,90.59,0,阿里健康,4.63,21274.37,-0.17,00241.HK
2015/12/16,12.0785,18.7818,6.7033,0.13458107,-92.89,92.89,0,辽港股份,14.61,21701.21,2.01,02880.HK
2015/12/17,10.9541,19.7426,8.7885,0.13567648,-93.67,93.67,0,时代电气,5.5,21872.06,0.79,03898.HK
2015/12/18,13.6127,20.0072,6.3945,0.13703775,-91.56,91.56,0,德昌电机控股,4.74,21755.56,-0.53,00179.HK
2015/12/21,4.4411,14.6816,10.2405,0.13748186,-98.62,98.62,0,中国南方航空股份,10.11,21791.68,0.17,01055.HK
2015/12/22,5.2905,11.3446,6.0541,0.13801091,-97.79,97.79,0,安踏体育,5.15,21830.02,0.18,02020.HK
2015/12/23,5.6403,13.7638,8.1235,0.13857494,-97.77,97.77,0,中国中药,6.56,22040.59,0.96,00570.HK
2015/12/24,0.4877,5.992,5.5043,0.13862371,-102.88,102.88,0,辽港股份,4.35,22138.13,0.44,02880.HK
2015/12/28,4.3521,13.4182,9.0661,0.13905892,-99.55,99.55,0,南京熊猫电子股份,4.23,21919.62,-0.99,00553.HK
2015/12/29,2.7666,9.377,6.6104,0.13933558,-100.72,100.72,0,德昌电机控股,3.35,21999.62,0.36,00179.HK
2015/12/30,6.9277,11.996,5.0683,0.14002835,-97.34,97.34,0,中国燃气,4.42,21882.15,-0.53,00384.HK
2015/12/31,2.9695,6.5851,3.6156,0.1403253,-100.68,100.68,0,中远海控,4.45,21914.4,0.15,01919.HK
2016/1/4,2.2395,15.6484,13.4089,0.14054925,-101.17,101.17,0,信义光能,3.47,21327.12,-2.68,00968.HK
2016/1/5,1.2867,13.6346,12.3479,0.14067792,-101.61,101.61,0,上海石油化工股份,7.61,21188.72,-0.65,00338.HK
2016/1/6,13.9199,18.5371,4.6172,0.14206991,-90.6,90.6,0,兖矿能源,6.74,20980.81,-0.98,01171.HK
2016/1/7,7.6223,24.257,16.6347,0.14283214,-95.54,95.54,0,敏华控股,1.03,20333.34,-3.09,01999.HK
2016/1/8,16.3441,24.1378,7.7937,0.14446655,-88.55,88.55,0,马鞍山钢铁股份,7.64,20453.71,0.59,00323.HK
2016/1/11,14.4893,24.4781,9.9888,0.14591548,-90.28,90.28,0,中国生物制药,4.15,19888.5,-2.76,01177.HK
2016/1/12,11.8584,17.072,5.2136,0.14710132,-93.15,93.15,0,福耀玻璃,4.29,19711.76,-0.89,03606.HK
2016/1/13,11.3562,19.9739,8.6177,0.14823694,-93.23,93.23,0,中国东方航空股份,6.37,19934.88,1.13,00670.HK
2016/1/14,11.9958,17.7478,5.752,0.14943652,-92.37,92.37,0,中远海能,5.81,19817.41,-0.59,01138.HK
2016/1/15,8.8731,15.4017,6.5286,0.15032383,-95.88,95.88,0,中国生物制药,2.77,19520.77,-1.5,01177.HK
2016/1/18,10.7588,16.4595,5.7007,0.15139971,10.93,94.07,0,永利澳门,4.97,19237.45,-1.45,01128.HK
2016/1/19,9.1246,15.4904,6.3658,0.15231217,-95.12,95.12,0,金隅集团,11.08,19635.81,2.07,02009.HK
2016/1/20,11.9793,19.4156,7.4363,0.1535101,-92.91,92.91,0,上海石油化工股份,4.67,18886.3,-3.82,00338.HK
2016/1/21,16.3281,24.2221,7.894,0.15514291,-89.23,89.23,0,国泰航空,3.65,18542.15,-1.82,00293.HK
2016/1/22,5.5045,15.0271,9.5226,0.15569336,-98.39,98.39,0,玖龙纸业,15.68,19080.51,2.9,02689.HK
2016/1/25,3.7762,13.3868,9.6106,0.15607098,-100.15,100.15,0,玖龙纸业,7.56,19340.14,1.36,02689.HK
2016/1/26,8.6226,16.3747,7.7521,0.15693324,-96.03,96.03,0,中远海运港口,1.19,18860.8,-2.48,01199.HK
2016/1/27,8.3079,14.2305,5.9226,0.15776403,-96.06,96.06,0,凯盛新能,11.72,19052.45,1.02,01108.HK
2016/1/28,6.6505,12.7169,6.0664,0.15842908,-97.89,97.89,0,中国中铁,6.83,19195.83,0.75,00390.HK
2016/1/29,6.3399,16.3287,9.9888,0.15906307,-97.5,97.5,0,阿里健康,16.47,19683.11,2.54,00241.HK
2016/2/1,4.7477,11.3079,6.5602,0.15953784,-99.63,99.63,0,信义光能,6.91,19595.5,-0.45,00968.HK
2016/2/2,12.5381,17.7942,5.2561,0.16079165,-92.65,92.65,0,三生制药,5.32,19446.84,-0.76,01530.HK
2016/2/3,15.9908,21.0202,5.0294,0.16239073,-89.15,89.15,0,中国铝业,2.89,18991.59,-2.34,02600.HK
2016/2/15,9.7941,17.3783,7.5842,0.16337014,-93.99,93.99,0,龙源电力,12,18918.14,3.27,00916.HK
2016/2/16,3.095,10.4929,7.3979,0.16367964,-100.44,100.44,0,中远海发,13.48,19122.08,1.08,02866.HK
2016/2/17,8.6525,14.7413,6.0888,0.16454489,-96.28,96.28,0,中国交通建设,6.35,18924.57,-1.03,01800.HK
2016/2/18,1.2611,10.1002,8.8391,0.164671,-101.83,101.83,0,比亚迪电子,14.55,19363.08,2.32,00285.HK
2016/2/19,3.6611,9.8929,6.2318,0.16503711,-99.61,99.61,0,阿里健康,9.03,19285.5,-0.4,00241.HK
2016/2/22,6.6957,14.17,7.4743,0.16570668,-96.89,96.89,0,比亚迪电子,10.38,19464.09,0.93,00285.HK
2016/2/23,4.2997,11.0368,6.7371,0.16613665,-99.56,99.56,0,马鞍山钢铁股份,5.93,19414.78,-0.25,00323.HK
2016/2/24,7.9024,12.9025,5.0001,0.16692689,-96.07,96.07,0,耐世特,7.22,19192.45,-1.15,01316.HK
2016/2/25,5.1151,12.5547,7.4396,0.1674384,-99.19,99.19,0,北控水务集团,1.45,18888.75,-1.58,00371.HK
2016/2/26,1.2319,9.1686,7.9367,0.16756159,-101.65,101.65,0,比亚迪电子,9.42,19364.15,2.52,00285.HK
2016/2/29,0.9337,10.9339,10.0002,0.16765496,-102.66,102.66,0,高鑫零售,5.86,19111.93,-1.3,06808.HK
2016/3/1,3.0825,10.7206,7.6381,0.16796321,-99.83,99.83,0,比亚迪电子,11.9,19407.46,1.55,00285.HK
2016/3/2,-0.5623,16.7606,17.3229,0.16790698,-102.14,102.14,0,华润啤酒,18.15,20003.49,3.07,00291.HK
2016/3/3,-2.4498,10.0286,12.4784,0.167662,-104.64,104.64,0,五矿资源,10.24,19941.76,-0.31,01208.HK
2016/3/4,-2.6184,11.9531,14.5715,0.16740016,-104.31,104.31,0,中国重汽,11.58,20176.7,1.18,03808.HK
2016/3/7,1.8855,19.4446,17.5591,0.16758871,-100.75,100.75,0,长城汽车,10.36,20159.72,-0.08,02333.HK
2016/3/8,7.1882,14.8354,7.6472,0.16830753,-96.62,96.62,0,兖矿能源,3.54,20011.58,-0.73,01171.HK
2016/3/9,9.3088,14.9586,5.6498,0.16923841,-95.19,95.19,0,国泰航空,4.93,19996.26,-0.08,00293.HK
2016/3/10,5.1222,13.1055,7.9833,0.16975063,-98.9,98.9,0,中国联塑,3.59,19984.42,-0.06,02128.HK
2016/3/11,6.7338,13.5933,6.8595,0.17042401,-97.05,97.05,0,中国中车,10.47,20199.6,1.08,01766.HK
2016/3/14,7.0617,18.1767,11.115,0.17113018,-96.91,96.91,0,长实集团,4.84,20435.34,1.17,01113.HK
2016/3/15,0.9284,8.4385,7.5101,0.17122302,-102.58,102.58,0,舜宇光学科技,5.11,20288.77,-0.72,02382.HK
2016/3/16,6.3851,10.4129,4.0278,0.17186153,-97.8,97.8,0,舜宇光学科技,5.85,20257.7,-0.15,02382.HK
2016/3/17,0.984,9.5523,8.5683,0.17195993,-102.35,102.35,0,舜宇光学科技,10.27,20503.81,1.21,02382.HK
2016/3/18,2.7284,14.8343,12.1059,0.17223277,-100.43,100.43,0,美高梅中国,13.86,20671.63,0.82,02282.HK
2016/3/21,3.1869,19.0482,15.8613,0.17255146,-99.69,99.69,0,华泰证券,10.44,20684.15,0.06,06886.HK
2016/3/22,1.4048,10.5639,9.1591,0.17269194,-101.68,101.68,0,敏实集团,11.2,20666.75,-0.08,00425.HK
2016/3/23,4.4643,13.392,8.9277,0.17313837,-99.06,99.06,0,敏实集团,11.75,20615.23,-0.25,00425.HK
2016/3/24,3.5358,12.9861,9.4503,0.17349195,-100.09,100.09,0,新奥能源,5.59,20345.61,-1.31,02688.HK
2016/3/29,3.0908,11.899,8.8082,0.17380103,-100.01,100.01,0,辽港股份,20.13,20366.3,0.1,02880.HK
2016/3/30,1.7,14.5218,12.8218,0.17397103,-101.19,101.19,0,蒙牛乳业,11.4,20803.39,2.15,02319.HK
2016/3/31,2.8965,16.0117,13.1152,0.17426068,-100.32,100.32,0,绿叶制药,8.5,20776.7,-0.13,02186.HK
2016/4/1,-0.9504,13.8731,14.8235,0.17416564,-103.49,103.49,0,中国重汽,5.49,20498.92,-1.34,03808.HK
2016/4/5,11.2484,18.9352,7.6868,0.17529048,-92.86,92.86,0,中国南方航空股份,7.14,20177,-1.57,01055.HK
2016/4/6,6.5422,12.6213,6.0791,0.1759447,-97,97,0,舜宇光学科技,13.05,20206.67,0.15,02382.HK
2016/4/7,10.9438,17.8107,6.8669,0.17703908,-93.3,93.3,0,马鞍山钢铁股份,11.32,20266.05,0.29,00323.HK
2016/4/8,2.5465,9.2408,6.6943,0.17729373,-100.16,100.16,0,安踏体育,8.41,20370.4,0.51,02020.HK
2016/4/11,4.1953,14.0621,9.8668,0.17771326,-99.04,99.04,0,比亚迪电子,9.45,20440.81,0.35,00285.HK
2016/4/12,1.8007,9.6172,7.8165,0.17789333,-101.16,101.16,0,华润建材科技,5.58,20504.44,0.31,01313.HK
2016/4/13,-7.9113,12.6819,20.5932,0.1771022,-108.37,108.37,0,中国中冶,9.71,21158.71,3.19,01618.HK
2016/4/14,-5.9413,11.2271,17.1684,0.17650807,-107.66,107.66,0,周大福,5.11,21337.81,0.85,01929.HK
2016/4/15,-1.7451,7.6096,9.3547,0.17633356,-104.54,104.54,0,粤海投资,5.45,21316.47,-0.1,00270.HK
2016/4/18,0.8984,9.635,8.7366,0.1764234,-101.76,101.76,0,第一拖拉机股份,3.18,21161.5,-0.73,00038.HK
2016/4/19,-2.4428,9.3853,11.8281,0.17617912,-104.81,104.81,0,中广核电力,6.64,21436.21,1.3,01816.HK
2016/4/20,-5.3004,10.9849,16.2853,0.17564908,-107.14,107.14,0,周大福,5.46,21236.31,-0.93,01929.HK
2016/4/21,-4.4945,9.4545,13.949,0.17519963,-106.59,106.59,0,阿里健康,7.86,21622.25,1.82,00241.HK
2016/4/22,-0.1166,10.4094,10.526,0.17518797,-102.94,102.94,0,凯盛新能,5.51,21467.04,-0.72,01108.HK
2016/4/25,0.6856,9.3922,8.7066,0.17525653,-102.69,102.69,0,阿里健康,9.78,21304.44,-0.76,00241.HK
2016/4/26,2.265,9.442,7.177,0.17548303,-100.86,100.86,0,中国铁建,4.1,21407.27,0.48,01186.HK
2016/4/27,1.0762,6.5848,5.5086,0.17559065,-101.9,101.9,0,凯盛新能,4.96,21361.6,-0.21,01108.HK
2016/4/28,2.1862,9.8377,7.6515,0.17580927,-101.39,101.39,0,马鞍山钢铁股份,7.6,21388.03,0.12,00323.HK
2016/4/29,4.0854,10.5332,6.4478,0.17621781,-99.61,99.61,0,广深铁路股份,9.21,21067.05,-1.5,00525.HK
2016/5/3,12.3717,18.3322,5.9605,0.17745498,-92.11,92.11,0,康哲药业,4.75,20676.94,-1.85,00867.HK
2016/5/4,15.1849,20.0249,4.84,0.17897347,-89.27,89.27,0,中国东方航空股份,6.9,20525.83,-0.73,00670.HK
2016/5/5,14.519,19.4035,4.8845,0.18042537,-89.77,89.77,0,洛阳钼业,8.09,20449.82,-0.37,03993.HK
2016/5/6,18.4015,27.0381,8.6366,0.18226552,-86.94,86.94,0,洛阳钼业,2.04,20109.87,-1.66,03993.HK
2016/5/9,12.4527,20.169,7.7163,0.18351079,-92.14,92.14,0,瑞声科技,5.3,20156.81,0.23,02018.HK
2016/5/10,11.8366,16.9202,5.0836,0.18469445,-92.54,92.54,0,建滔集团,6.76,20242.68,0.43,00148.HK
2016/5/11,8.3496,12.3578,4.0082,0.18552941,-96.24,96.24,0,舜宇光学科技,5.21,20055.29,-0.93,02382.HK
2016/5/12,6.5816,11.9866,5.405,0.18618757,-97.17,97.17,0,中海油田服务,5.25,19915.46,-0.7,02883.HK
2016/5/13,12.666,17.0744,4.4084,0.18745417,-92.3,92.3,0,阿里健康,7.8,19719.29,-0.99,00241.HK
2016/5/16,7.801,12.7592,4.9582,0.18823427,-96.15,96.15,0,洛阳钼业,8.39,19883.95,0.84,03993.HK
2016/5/17,27.7065,32.2446,4.5381,0.19100492,-78.73,78.73,0,耐世特,4.79,20118.8,1.18,01316.HK
2016/5/18,10.3421,14.8935,4.5514,0.19203913,-93.95,93.95,0,中国金茂,3.14,19826.41,-1.45,00817.HK
2016/5/19,10.009,13.6653,3.6563,0.19304003,-94.58,94.58,0,敏实集团,6.82,19694.33,-0.67,00425.HK
2016/5/20,6.9038,12.7938,5.89,0.19373041,-97.33,97.33,0,华润电力,5.12,19852.2,0.8,00836.HK
2016/5/23,9.5752,14.9432,5.368,0.19468793,-95.01,95.01,0,洛阳钼业,5.3,19809.03,-0.22,03993.HK
2016/5/24,11.9676,15.3925,3.4249,0.19588469,-92.79,92.79,0,银河娱乐,5.04,19830.43,0.11,00027.HK
2016/5/25,12.2873,20.7221,8.4348,0.19711342,-92.67,92.67,0,中煤能源,9.24,20368.05,2.71,01898.HK
2016/5/26,14.3504,18.5173,4.1669,0.19854846,-90.74,90.74,0,新奥能源,6.94,20397.11,0.14,02688.HK
2016/5/27,12.2764,18.9938,6.7174,0.1997761,-92.4,92.4,0,康哲药业,6,20576.77,0.88,00867.HK
2016/5/30,13.3516,21.4999,8.1483,0.20111126,-91.31,91.31,0,瑞声科技,6.1,20629.39,0.26,02018.HK
2016/5/31,19.1242,29.1405,10.0163,0.20302368,-86.6,86.6,0,KLN,6.92,20815.09,0.9,00636.HK
2016/6/1,15.3191,23.3171,7.998,0.20455559,-89.59,89.59,0,龙源电力,8.43,20760.98,-0.26,00916.HK
2016/6/2,13.1538,21.6287,8.4749,0.20587097,-90.71,90.71,0,中国重汽,9.42,20859.22,0.47,03808.HK
2016/6/3,13.8409,20.4813,6.6404,0.20725506,-91.12,91.12,0,龙源电力,7.08,20947.24,0.42,00916.HK
2016/6/6,14.7646,21.2875,6.5229,0.20873152,-89.53,89.53,0,九龙仓集团,5.2,21030.22,0.4,00004.HK
2016/6/13,15.5667,27.9449,12.3782,0.21028819,-88.99,88.99,0,中远海运港口,2.58,20512.99,-2.52,01199.HK
2016/6/14,17.9863,22.8563,4.87,0.21208682,-87.08,87.08,0,建滔积层板,4.12,20387.53,-0.61,01888.HK
2016/6/15,24.3952,29.4783,5.0831,0.21452634,-81.11,81.11,0,广汽集团,5.37,20467.52,0.39,02238.HK
2016/6/16,20.4587,26.9091,6.4504,0.21657221,-85.28,85.28,0,紫金矿业,9.17,20038.42,-2.1,02899.HK
2016/6/17,22.1189,28.2429,6.124,0.2187841,-83.56,83.56,0,建滔积层板,7.41,20169.98,0.66,01888.HK
2016/6/20,19.3004,25.0929,5.7925,0.22071414,-86.12,86.12,0,中国国航,6.34,20510.2,1.69,00753.HK
2016/6/21,25.4885,34.954,9.4655,0.22326299,-79.86,79.86,0,信义玻璃,4.21,20668.44,0.77,00868.HK
2016/6/22,35.2288,44.402,9.1732,0.22678587,-71.68,71.68,0,舜宇光学科技,6.36,20795.12,0.61,02382.HK
2016/6/23,27.7629,37.3522,9.5893,0.22956216,-78.22,78.22,0,高鑫零售,4.23,20868.34,0.35,06808.HK
2016/6/24,60.9775,71.2422,10.2647,0.23565991,-48.01,48.01,0,紫金矿业,4.26,20259.13,-2.92,02899.HK
2016/6/27,42.3082,49.0657,6.7575,0.23989073,-65.03,65.03,0,周大福,6.73,20227.3,-0.16,01929.HK
2016/6/28,32.4405,38.5631,6.1226,0.24313478,-72.68,72.68,0,马鞍山钢铁股份,4.4,20172.46,-0.27,00323.HK
2016/6/29,22.196,30.5255,8.3295,0.24535438,-82.42,82.42,0,海天国际,5.38,20436.12,1.31,01882.HK
2016/6/30,16.2069,28.0064,11.7995,0.24697507,-88.69,88.69,0,中国海外发展,6.29,20794.37,1.75,00688.HK
2016/7/4,7.8029,28.1633,20.3604,0.24775536,-95.51,95.51,0,江西铜业股份,8.23,21059.2,1.27,00358.HK
2016/7/5,13.8695,23.5495,9.68,0.24914231,104999909.3,90.71,0,中船防务,4.98,20750.72,-1.46,00317.HK
2016/7/6,21.5433,28.6607,7.1174,0.25129664,104999918.4,81.64,0,信义光能,5.65,20495.29,-1.23,00968.HK
2016/7/7,10.948,18.3208,7.3728,0.25239144,104999907.7,92.32,0,裕元集团,6.29,20706.92,1.03,00551.HK
2016/7/8,16.4163,21.9168,5.5005,0.25403307,104999911.9,88.14,0,比亚迪电子,5.93,20564.17,-0.69,00285.HK
2016/7/11,8.872,20.6644,11.7924,0.25492027,104999904.9,95.09,0,舜宇光学科技,6.3,20880.5,1.54,02382.HK
2016/7/12,7.8195,22.1358,14.3163,0.25570222,104999904.9,95.12,0,中煤能源,7.35,21224.74,1.65,01898.HK
2016/7/13,9.6962,23.4348,13.7386,0.25667184,10.87,94.13,0,金隅集团,4.65,21322.37,0.46,02009.HK
2016/7/14,2.7652,21.1044,18.3392,0.25694836,5.4,99.6,0,德昌电机控股,7.36,21561.06,1.12,00179.HK
2016/7/15,5.1613,18.8267,13.6654,0.25746449,7.03,97.97,0,安踏体育,9.11,21659.25,0.46,02020.HK
2016/7/18,5.7123,14.614,8.9017,0.25803572,7.15,97.85,0,联想集团,7.59,21803.18,0.66,00992.HK
2016/7/19,2.7466,11.5215,8.7749,0.25831038,4.41,100.59,0,中国重汽,3.32,21673.2,-0.6,03808.HK
2016/7/20,-1.0052,9.6953,10.7005,0.25820986,1.11,103.89,0,耐世特,9.63,21882.48,0.97,01316.HK
2016/7/21,2.6565,12.796,10.1395,0.25847551,4.19,100.81,0,中广核电力,8.64,22000.49,0.54,01816.HK
2016/7/22,1.2671,9.8627,8.5956,0.25860222,2.86,102.14,0,耐世特,4.29,21964.27,-0.16,01316.HK
2016/7/25,-5.8246,7.741,13.5656,0.25801976,-2.58,107.58,0,辽港股份,5.78,21993.44,0.13,02880.HK
2016/7/26,-3.5669,11.6221,15.189,0.25766307,-0.54,105.54,0,绿叶制药,8.23,22129.73,0.62,02186.HK
2016/7/27,-7.2901,10.0214,17.3115,0.25693406,-3.74,108.74,0,海天国际,4,22218.99,0.4,01882.HK
2016/7/28,2.2268,11.465,9.2382,0.25715674,4.54,100.46,0,东风集团股份,5.26,22174.34,-0.2,00489.HK
2016/7/29,-4.1226,12.1704,16.293,0.25674448,-1.47,106.47,0,海天国际,3.5,21891.37,-1.28,01882.HK
2016/8/1,-4.4919,10.8112,15.3031,0.25629529,-1.25,106.25,0,理文造纸,7.53,22129.14,1.09,02314.HK
2016/8/3,5.2886,17.3189,12.0303,0.25682415,7.12,97.88,0,ASMPT,8.09,21739.12,-1.76,00522.HK
2016/8/4,3.5565,15.5054,11.9489,0.2571798,5.4,99.6,0,金山软件,7.69,21832.23,0.43,03888.HK
2016/8/5,1.34,11.8179,10.4779,0.2573138,3.55,101.45,0,舜宇光学科技,7.19,22146.09,1.44,02382.HK
2016/8/8,-0.9628,13.2038,14.1666,0.25721752,1.54,103.46,0,华润建材科技,6.87,22494.76,1.57,01313.HK
2016/8/9,2.5243,16.0485,13.5242,0.25746995,5.53,99.47,0,深圳控股,8.79,22465.61,-0.13,00604.HK
2016/8/10,8.528,21.0901,12.5621,0.25832275,9.83,95.17,0,金沙中国有限公司,5.19,22492.43,0.12,01928.HK
2016/8/11,5.8788,22.2505,16.3717,0.25891063,8.3,96.7,0,五矿资源,6.84,22580.55,0.39,01208.HK
2016/8/12,5.6756,23.0174,17.3418,0.25947819,7.8,97.2,0,华虹半导体,5.47,22766.91,0.83,01347.HK
2016/8/15,12.4063,32.7226,20.3163,0.26071882,14.46,90.54,0,建滔积层板,10.59,22932.51,0.73,01888.HK
2016/8/16,7.2612,28.1371,20.8759,0.26144494,9.19,95.81,0,舜宇光学科技,13.47,22910.84,-0.09,02382.HK
2016/8/17,9.179,28.5318,19.3528,0.26236284,11.14,93.86,0,华润燃气,10.55,22799.78,-0.48,01193.HK
2016/8/18,22.7889,43.1466,20.3577,0.26464173,23.03,81.97,0,耐世特,28.83,23023.16,0.98,01316.HK
2016/8/19,13.0355,26.9521,13.9166,0.26594528,14.53,90.47,0,比亚迪电子,7.26,22937.22,-0.37,00285.HK
2016/8/22,8.5554,28.6405,20.0851,0.26680082,11.08,93.92,0,中升控股,13.42,22997.91,0.26,00881.HK
2016/8/23,8.2754,25.2292,16.9538,0.26762836,11.39,93.61,0,海螺水泥,3.79,22998.93,0,00914.HK
2016/8/24,5.6095,27.1021,21.4926,0.26818931,8.35,96.65,0,复星医药,8.68,22820.78,-0.77,02196.HK
2016/8/25,12.5391,23.4735,10.9344,0.26944322,13.43,91.57,0,蒙牛乳业,11.98,22814.95,-0.03,02319.HK
2016/8/26,17.304,27.253,9.949,0.27117362,17.73,87.27,0,中国联塑,9.47,22909.54,0.41,02128.HK
2016/8/29,16.6634,28.3317,11.6683,0.27283996,17.76,87.24,0,瑞声科技,5.37,22821.34,-0.38,02018.HK
2016/8/30,21.0805,37.5166,16.4361,0.27494801,26.52,78.48,0,安踏体育,9.04,23016.11,0.85,02020.HK
2016/8/31,45.3034,60.1004,14.797,0.27947835,42.86,62.14,0,美高梅中国,6.23,22976.88,-0.17,02282.HK
2016/9/1,41.7392,53.3912,11.652,0.28365227,41.75,63.25,0,新濠国际发展,8.35,23162.34,0.81,00200.HK
2016/9/2,49.7939,68.7454,18.9515,0.28863166,47.7,57.3,0,新濠国际发展,8.75,23266.7,0.45,00200.HK
2016/9/5,38.664,59.2841,20.6201,0.29249806,39.07,65.93,0,复星国际,6.93,23649.55,1.65,00656.HK
2016/9/6,48.2088,70.8118,22.603,0.29731894,50.35,54.65,0,大麦娱乐,6.79,23787.68,0.58,01060.HK
2016/9/7,49.1891,67.5511,18.362,0.30223785,46.72,58.28,0,周大福,5.16,23741.81,-0.19,01929.HK
2016/9/8,53.8717,70.3824,16.5107,0.30762502,51.98,53.02,0,凯盛新能,38.95,23919.34,0.75,01108.HK
2016/9/9,64.2745,92.1954,27.9209,0.31405247,60.88,44.12,0,新濠国际发展,7.13,24099.7,0.75,00200.HK
2016/9/12,19.6658,50.529,30.8632,0.31601905,21.01,83.99,0,康师傅控股,3.71,23290.6,-3.36,00322.HK
2016/9/19,58.8686,75.9483,17.0797,0.32190591,55.15,49.85,0,青岛啤酒股份,6.51,23550.45,0.92,00168.HK
2016/9/20,43.4275,53.1184,9.6909,0.32624866,42.56,62.44,0,三生制药,6.76,23530.86,-0.08,01530.HK
2016/9/21,39.0061,52.9766,13.9705,0.33014927,38.48,66.52,0,中国建筑国际,9.16,23669.9,0.59,03311.HK
2016/9/22,-5.6428,34.9703,40.6131,0.32958499,-1.31,106.31,0,玖龙纸业,8.3,23759.8,0.38,02689.HK
2016/9/23,1.1848,42.3293,41.1445,0.32970347,4.94,100.06,0,中国联通,4.29,23686.48,-0.31,00762.HK
2016/9/26,30.9782,46.5461,15.5679,0.33280129,29.7,75.3,0,南京熊猫电子股份,15.76,23317.92,-1.56,00553.HK
2016/9/27,37.1542,48.2378,11.0836,0.33651671,35.93,69.07,0,舜宇光学科技,4.57,23571.9,1.09,02382.HK
